id_anuncio,fuente,tipo_operacion,url,fecha_scraping,titulo,precio,moneda,precio_soles,area_total,area_construida,precio_m2,distrito,direccion,dormitorios,banos,medios_banos,estacionamientos,piso,antiguedad,mantenimiento,estado_inmueble,caracteristicas,nombre_proyecto,inmobiliaria,descripcion,latitud,longitud,texto_amenidades_crudo,ascensor,balcon,terraza,piscina,gimnasio,cochera,deposito,vista_al_mar,parrilla,areas_verdes,seguridad_24_7,coworking,juegos_infantiles,pet_friendly,antiguedad_imputado,mantenimiento_imputado,estacionamientos_imputado,banos_imputado,area_construida_imputado,distrito_norm
150942479,adondevivir,alquiler,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-departamento-av-brasil-cerca-javier-prado-150942479.html,2026-09-14 20:05:12,Acogedor Departamento Av Brasil Cerca Javier Prado,2850.0,PEN,2850.0,86.0,86.0,33.14,Magdalena del Mar,Av. Brasil 3029,3.0,2.0,,1.0,7.0,12.0,320.0,,,,HC Grupo Inmobiliario,"Alquiler de Departamento en Torre Arezzo ii. citas solo sabados Y domingos de 9 am A 1: 00 pm. Amplio y luminoso departamento de 86 m² ubicado en el 7mo piso, ideal para quienes buscan comodidad, seguridad y una excelente distribución. Características del departamento: -86 m² -Sala-comedor amplia y muy iluminada. -Cocina estilo americana. -3 dormitorios. -2 baños completos. -Dormitorio principal con baño incorporado. -Pequeño espacio para home office. -Ventanas antirruido. -Terma a gas. -Conexión a Gas Natural Calidda. -1 cochera amplia en sótano. Edificio: -Torre Arezzo ii. -15 pisos. -Solo 7 departamentos por piso. -Portería y vigilancia 24/7. -Cámaras de seguridad. -Edificio bien mantenido. Áreas comunes: -Zona para reuniones y eventos. -2 parrillas para uso de los residentes. Requisitos para alquiler: -Sustento de ingresos demostrable. -No registrar reportes negativos en el sistema financiero (Infocorp) -No se aceptan mascotas. Excelente oportunidad para quienes buscan vivir en un edificio seguro, tranquilo y con todas las comodidades. Para mayor información o coordinar una visita,",-12.0880498,-77.0641991,"Acogedor Departamento Av Brasil Cerca Javier Prado | Alquiler de Departamento en Torre Arezzo ii. citas solo sabados Y domingos de 9 am A 1: 00 pm. Amplio y luminoso departamento de 86 m² ubicado en el 7mo piso, ideal para quienes buscan comodidad, seguridad y una excelente distribución. Características del departamento: -86 m² -Sala-comedor amplia y muy iluminada. -Cocina estilo americana. -3 dormitorios. -2 baños completos. -Dormitorio principal con baño incorporado. -Pequeño espacio para home office. -Ventanas antirruido. -Terma a gas. -Conexión a Gas Natural Calidda. -1 cochera amplia en sótano. Edificio: -Torre Arezzo ii. -15 pisos. -Solo 7 departamentos por piso. -Portería y vigilancia 24/7. -Cámaras de seguridad. -Edificio bien mantenido. Áreas comunes: -Zona para reuniones y eventos. -2 parrillas para uso de los residentes. Requisitos para alquiler: -Sustento de ingresos demostrable. -No registrar reportes negativos en el sistema financiero (Infocorp) -No se aceptan mascotas. Excelente oportunidad para quienes buscan vivir en un edificio seguro, tranquilo y con todas las comodidades. Para mayor información o coordinar una visita,",0,0,0,0,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,Magdalena
146897562,adondevivir,alquiler,https://www.adondevivir.com/propiedades/clasificado/alclapin-sofisticado-dpto.-como-de-estreno-2dorm.-linea-146897562.html,2026-09-14 20:05:12,Sofisticado Dpto. Como de Estreno - 2dorm. - Línea Blanca (No Lavadora) - Amplio Balcón,2600.0,PEN,2600.0,68.0,68.0,38.24,Jesús María,Inca ripac 250,2.0,2.0,,1.0,11.0,1.0,190.0,,,,SERVICIOS INMOBILIARIOS BARREDA,"El departamento que buscabas! Se puede alquilar estacionamiento adicional - s/300 soles. Disponible para mudarse inmediatamente! Bello Y sofisticado departamento como de estreno - 2dorm amplios en urbanización san felipe - piso 11. Pet friendly (una mascota pequeña). Único en el condominio con línea blanca (no lavadora) , Rollers, Blackout en dormitorio principal y todas las luminarias. Ubicación: Calle Inca Ripac cdra. 2 cruce con Av. San Felipe, a pocos metros de la Cámara de Comercio de Lima, a una cuadra de la Universidad Pacifico, Residencial San Felipe, real Plaza Jesús María y a una cuadra de Frecuencia Latina. Características del departamento: - Piso 11, linda vista al distrito, excelente iluminación. - Sala comedor con acceso a balcón. - Cocina abierta tipo americana con muebles altos y bajos. - Incluye: Cocina de 4 hornillas con gas Natural, campana extractora y horno empotrado. Asimismo, incluye refriferadora nueva marca Samsung y horno microondas. - Todas las luminarias instaladas, asimismo, cuenta con rollers en sala y habitaciones. - Área de centro de lavado. - Terma instalada con gas Natural. - Dormitorio principal con closet y baño incorporado. - Dormitorio secundario con closet. - Baño completo adicional. - 1 estacionamiento en sótano 2. (precio adicional si lo requiere) áreas comunes del edificio: ️ Piscina. ️ Gimnasio. ️ sum (salón de usos múltiples) ️ Parque para niños. ️ Terraza y área de parrillas. ️ Lobby. ️ Seguridad 24/7. ️ 3 ascensores. condiciones del alquiler: Precio de alquiler: S/. 2 600. 00 soles. - 2 meses de garantía + 1 mes de adelanto. - Verificación en Infocorp y referencias laborales. - Mantenimiento mensual: aprox. S/ 190. - Arbitrios: S/45 soles aprox. Información adicional: - Ideal para personas solas, pareja o máximo 3 personas. - pet friendly (mascota pequeña) Zona estratégica: Cerca de avenidas principales, centros comerciales, clínicas, parques, universidades y todo lo que necesitas a tu alcance. Agenda tu visita hoy mismo - listo para habitar.",-12.0827997,-77.04973319999999,"Sofisticado Dpto. Como de Estreno - 2dorm. - Línea Blanca (No Lavadora) - Amplio Balcón | El departamento que buscabas! Se puede alquilar estacionamiento adicional - s/300 soles. Disponible para mudarse inmediatamente! Bello Y sofisticado departamento como de estreno - 2dorm amplios en urbanización san felipe - piso 11. Pet friendly (una mascota pequeña). Único en el condominio con línea blanca (no lavadora) , Rollers, Blackout en dormitorio principal y todas las luminarias. Ubicación: Calle Inca Ripac cdra. 2 cruce con Av. San Felipe, a pocos metros de la Cámara de Comercio de Lima, a una cuadra de la Universidad Pacifico, Residencial San Felipe, real Plaza Jesús María y a una cuadra de Frecuencia Latina. Características del departamento: - Piso 11, linda vista al distrito, excelente iluminación. - Sala comedor con acceso a balcón. - Cocina abierta tipo americana con muebles altos y bajos. - Incluye: Cocina de 4 hornillas con gas Natural, campana extractora y horno empotrado. Asimismo, incluye refriferadora nueva marca Samsung y horno microondas. - Todas las luminarias instaladas, asimismo, cuenta con rollers en sala y habitaciones. - Área de centro de lavado. - Terma instalada con gas Natural. - Dormitorio principal con closet y baño incorporado. - Dormitorio secundario con closet. - Baño completo adicional. - 1 estacionamiento en sótano 2. (precio adicional si lo requiere) áreas comunes del edificio: ️ Piscina. ️ Gimnasio. ️ sum (salón de usos múltiples) ️ Parque para niños. ️ Terraza y área de parrillas. ️ Lobby. ️ Seguridad 24/7. ️ 3 ascensores. condiciones del alquiler: Precio de alquiler: S/. 2 600. 00 soles. - 2 meses de garantía + 1 mes de adelanto. - Verificación en Infocorp y referencias laborales. - Mantenimiento mensual: aprox. S/ 190. - Arbitrios: S/45 soles aprox. Información adicional: - Ideal para personas solas, pareja o máximo 3 personas. - pet friendly (mascota pequeña) Zona estratégica: Cerca de avenidas principales, centros comerciales, clínicas, parques, universidades y todo lo que necesitas a tu alcance. Agenda tu visita hoy mismo - listo para habitar.",1,1,1,1,1,,0,0,1,0,1,1,0,1,0,0,0,0,0,Jesus Maria
143732054,adondevivir,alquiler,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-cerca-estacion-angamos-del-tren-143732054.html,2026-09-14 20:05:12,Alquilo Departamento Cerca Estacion Angamos del Tren - Surquillo Limite con Miraflores,2200.0,PEN,2200.0,60.0,60.0,36.67,Surquillo,Avenida Principal & Avenida Villaran,2.0,2.0,,1.0,,4.0,270.0,,,,AISA INMOBILIARIA,"Alquiler de departamento de 2 dormitorios ubicado en la av. Principal cuadra 8, la calera de la merced, surquillo limite con miraflores cerca A la estacion angamos del tren, cerca al hospital neoplasicas, al inen. Departamento sin cochera 2200 soles. Departamento + Cochera 2500 soles. Cuenta con una distribución que integra sala, comedor y una cocina equipada con línea blanca y acabados de lujo. Dispone de 2 dormitorios, el principal con baño incorporado, y un baño completo adicional. Los ambientes poseen luminarias. Tiene gas Calidda. Tiene terma electrica para las duchas. En las áreas sociales tiene 4 zonas de parrilla con terraza, juego de muebles de terraza, un juego de comedor. Área de juegos para niños. Tiene 3 ascensores. Departamento sin cochera 2200 soles. Departamento con cochera 2500 soles. Contactarse <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>",-12.119673460425798,-77.00412678774413,"Alquilo Departamento Cerca Estacion Angamos del Tren - Surquillo Limite con Miraflores | Alquiler de departamento de 2 dormitorios ubicado en la av. Principal cuadra 8, la calera de la merced, surquillo limite con miraflores cerca A la estacion angamos del tren, cerca al hospital neoplasicas, al inen. Departamento sin cochera 2200 soles. Departamento + Cochera 2500 soles. Cuenta con una distribución que integra sala, comedor y una cocina equipada con línea blanca y acabados de lujo. Dispone de 2 dormitorios, el principal con baño incorporado, y un baño completo adicional. Los ambientes poseen luminarias. Tiene gas Calidda. Tiene terma electrica para las duchas. En las áreas sociales tiene 4 zonas de parrilla con terraza, juego de muebles de terraza, un juego de comedor. Área de juegos para niños. Tiene 3 ascensores. Departamento sin cochera 2200 soles. Departamento con cochera 2500 soles. Contactarse <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>",1,0,1,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,Surquillo
151071307,adondevivir,alquiler,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-156-m-sup2--de-4-habitaciones-151071307.html,2026-09-14 20:05:12,Se Alquila Departamento 156 m² de 4 Habitaciones 2cocheras Miraflores,5100.0,PEN,5100.0,156.0,156.0,32.69,Miraflores,Vasco Nuñez DE Balboa al 600,4.0,2.0,1.0,2.0,,10.0,907.0,,,,INMOBILIARIA PACIFICO,"Impecable departamento de 156 M² en alquiler –, miraflores cuadra 6 de vasco nuñez de balboa - urb, fundo de armendarizubicado muy cerca al san antonio - restaurantesagendamos visitas, para que la propiedad pueda ser alquilada en este mes de setiembre 2026Elegancia, amplitud y una ubicación privilegiada en una de las zonas más exclusivas de Miraflores. Este amplio e impecable departamento de 156 m² ofrece una distribución cómoda, funcional y muy bien aprovechada, ideal para quienes buscan espacios generosos, tranquilidad y una ubicación residencial de primer nivel. Situado en cuarto piso con ascensor y vista a la calle, cuenta además con un agradable balcón con acceso desde la sala y el dormitorio principal, aportando luminosidad y un espacio adicional para disfrutar del ambiente exterior. distribuciónamplia sala-comedor. Balcón con acceso desde la sala y el dormitorio principal. Cocina independiente con mesa de diario. Baño de visita. 3 dormitorios, que comparten un baño completo. Dormitorio principal con excelente distribución, baño propio y acceso al balcón. Cuarto y baño de servicio. 2 cocheras lineales. Departamento impecable y en excelente estado de conservación. Se alquila sin muebles. ubicación privilegiada – mirafloresvivir en Miraflores es disfrutar de una de las zonas residenciales más exclusivas y valorizadas de Miraflores. El departamento se encuentra cerca de un gran parque y del malecón, rodeado de restaurantes, cafés, supermercados, comercios y servicios, con excelente conectividad hacia las principales avenidas del distrito. Una ubicación ideal para quienes buscan tranquilidad, comodidad y calidad de vida, sin renunciar a la cercanía de todo lo que ofrece Miraflores. condicionesalquiler: us$ 1, 500 mensualesModalidad: 2 meses de garantía + 1 mes de adelanto (2x1). Contrato mínimo: 1 año. Pago de mantenimiento 2026 es S/ 907, arbitrios 2026 S/ 110. 10, luz de acuerdo a su consumorequisitos mínimosdni vigente. Ingresos personales o familiares demostrables de mínimo 3 veces el valor del alquiler. Buen comportamiento financiero y Infocorp en verde. No registrar antecedentes negativos relevantes. Presentar documentación que sustente ingresos y capacidad de pago. Evaluación previa del perfil del arrendatario. Una propiedad que reúne amplitud, impecable conservación y una ubicación privilegiada en Miraflores. Una excelente alternativa para quienes buscan vivir en Miraflores con comodidad, tranquilidad y distinción. ¡confianza total!",-12.1297063,-77.0240718,"Se Alquila Departamento 156 m² de 4 Habitaciones 2cocheras Miraflores | Impecable departamento de 156 M² en alquiler –, miraflores cuadra 6 de vasco nuñez de balboa - urb, fundo de armendarizubicado muy cerca al san antonio - restaurantesagendamos visitas, para que la propiedad pueda ser alquilada en este mes de setiembre 2026Elegancia, amplitud y una ubicación privilegiada en una de las zonas más exclusivas de Miraflores. Este amplio e impecable departamento de 156 m² ofrece una distribución cómoda, funcional y muy bien aprovechada, ideal para quienes buscan espacios generosos, tranquilidad y una ubicación residencial de primer nivel. Situado en cuarto piso con ascensor y vista a la calle, cuenta además con un agradable balcón con acceso desde la sala y el dormitorio principal, aportando luminosidad y un espacio adicional para disfrutar del ambiente exterior. distribuciónamplia sala-comedor. Balcón con acceso desde la sala y el dormitorio principal. Cocina independiente con mesa de diario. Baño de visita. 3 dormitorios, que comparten un baño completo. Dormitorio principal con excelente distribución, baño propio y acceso al balcón. Cuarto y baño de servicio. 2 cocheras lineales. Departamento impecable y en excelente estado de conservación. Se alquila sin muebles. ubicación privilegiada – mirafloresvivir en Miraflores es disfrutar de una de las zonas residenciales más exclusivas y valorizadas de Miraflores. El departamento se encuentra cerca de un gran parque y del malecón, rodeado de restaurantes, cafés, supermercados, comercios y servicios, con excelente conectividad hacia las principales avenidas del distrito. Una ubicación ideal para quienes buscan tranquilidad, comodidad y calidad de vida, sin renunciar a la cercanía de todo lo que ofrece Miraflores. condicionesalquiler: us$ 1, 500 mensualesModalidad: 2 meses de garantía + 1 mes de adelanto (2x1). Contrato mínimo: 1 año. Pago de mantenimiento 2026 es S/ 907, arbitrios 2026 S/ 110. 10, luz de acuerdo a su consumorequisitos mínimosdni vigente. Ingresos personales o familiares demostrables de mínimo 3 veces el valor del alquiler. Buen comportamiento financiero y Infocorp en verde. No registrar antecedentes negativos relevantes. Presentar documentación que sustente ingresos y capacidad de pago. Evaluación previa del perfil del arrendatario. Una propiedad que reúne amplitud, impecable conservación y una ubicación privilegiada en Miraflores. Una excelente alternativa para quienes buscan vivir en Miraflores con comodidad, tranquilidad y distinción. ¡confianza total!",1,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,Miraflores
151061994,adondevivir,alquiler,https://www.adondevivir.com/propiedades/clasificado/alclapin-minidepartamento-amoblado-en-surco-cerca-a-la-urp-151061994.html,2026-09-14 20:05:12,Minidepartamento Amoblado en Surco - Cerca a La Urp,2000.0,PEN,2000.0,35.0,35.0,57.14,Santiago de Surco,Av. Caminos del Inca 2483,1.0,1.0,,,,35.0,,,,,RE CENTRAL Real Estate,"""Acogedor departamento amoblado en alquiler, ubicado en la cuadra 24 de Caminos del Inca, Santiago de Surco. Cuenta con ingreso independiente, una cómoda sala comedor, cocina abierta, una habitación con baño completo y ambientes funcionales, ideales para una vida práctica y tranquila. Excelente ubicación, cerca de la Universidad Ricardo Palma, Parque de la Amistad, Parroquia Señor de la Misericordia, colegios, supermercados, bancos, restaurantes, comercios y principales vías de acceso. Ideal para una sola persona que busca comodidad, independencia y una excelente ubicación. """,-12.1354929,-76.9836467,"Minidepartamento Amoblado en Surco - Cerca a La Urp | ""Acogedor departamento amoblado en alquiler, ubicado en la cuadra 24 de Caminos del Inca, Santiago de Surco. Cuenta con ingreso independiente, una cómoda sala comedor, cocina abierta, una habitación con baño completo y ambientes funcionales, ideales para una vida práctica y tranquila. Excelente ubicación, cerca de la Universidad Ricardo Palma, Parque de la Amistad, Parroquia Señor de la Misericordia, colegios, supermercados, bancos, restaurantes, comercios y principales vías de acceso. Ideal para una sola persona que busca comodidad, independencia y una excelente ubicación. """,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,Surco
143901834,adondevivir,alquiler,https://www.adondevivir.com/propiedades/clasificado/alclapin-vive-en-san-isidro-frente-a-parque-y-con-excelente-143901834.html,2026-09-14 20:05:12,"Vive en San Isidro, Frente a Parque y con Excelente Ubicación.",2400.0,PEN,2400.0,45.0,45.0,53.33,San Isidro,Calle La Perricholi,1.0,1.0,,,,5.0,180.0,,,,ASSETPLAN,"Si buscas un lugar moderno, cómodo y en un excelente precio. Esta es tu oportunidad. Te presentamos este departamento amoblado y equipado que conta de: 1 habitación con cama King Size para tu confort y un espacioso walking closet. 1 Baño que cuenta con mampara de vidrio templado en ducha y modernos accesorios. La Cocina equipada con reposteros altos y bajos, además de su cocina, campana y horno. La Sala, además de espaciosa y minimalista, te ofrece una vista externa desde el balcón. No pierdas esta oportunidad de vivir en el depa de tus sueños. Contáctanos.!",,,"Vive en San Isidro, Frente a Parque y con Excelente Ubicación. | Si buscas un lugar moderno, cómodo y en un excelente precio. Esta es tu oportunidad. Te presentamos este departamento amoblado y equipado que conta de: 1 habitación con cama King Size para tu confort y un espacioso walking closet. 1 Baño que cuenta con mampara de vidrio templado en ducha y modernos accesorios. La Cocina equipada con reposteros altos y bajos, además de su cocina, campana y horno. La Sala, además de espaciosa y minimalista, te ofrece una vista externa desde el balcón. No pierdas esta oportunidad de vivir en el depa de tus sueños. Contáctanos.!",0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,San Isidro
150877601,adondevivir,alquiler,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-de-1-habitacion-en-150877601.html,2026-09-14 20:05:12,Alquilo Departamento Amoblado de 1 Habitación en Miraflores,3000.0,PEN,3000.0,71.0,71.0,42.25,Miraflores,Avenida Ernesto Diez Canseco 400,1.0,2.0,,1.0,,5.0,330.0,,,,Alicia Santos [Agente Inmobiliaria],"Amplio y moderno, ideal para quienes buscan un hogar elegante, funcional y listo para disfrutar desde el primer día. La propiedad cuenta con una excelente distribución y ambientes generosos, destacando su diseño contemporáneo. Distribución y características. - Amplia habitación principal, diseñada para ofrecer máximo confort con gran clóset, baño incorporado y Balcón con vista externa, que aporta iluminación y amplitud al ambiente. Este lindo espacio amoblado para tomar el té o disfrutar de un momento de relax, aprovechando agradablemente el área. - Sala y comedor integrados, con mobiliario moderno y actual con vista interna. - Cocina abierta estilo americano, perfectamente integrada al área social. - 2 baños en total. - Habitacion con balcon vista externa, Completamente amoblado y equipado, con muebles de diseño moderno y una decoración sobria y actual, Baño incorporado. - Cochera incluida. Una ubicación privilegiada en Miraflores. Disfruta de la comodidad de vivir en una zona con excelente conectividad y acceso a todo lo que necesitas para tu día a día. El departamento se encuentra rodeado de una amplia oferta de restaurantes, cafeterías, supermercados, tiendas, comercios y servicios y a pasos del Parque Kennedy, permitiéndote resolver tus actividades cotidianas a pocos minutos de casa. Ideal para una persona o pareja que valore los espacios amplios, el buen gusto y la comodidad de vivir en Miraflores. Mantenimiento S/330 aprox. Se permite mascota (garantia adicional de S/1000) Alquiler S/3000 contrato mínimo 12 meses, modalidad 2 meses de garantía y 1 mes de adelanto. Interesados Comunicarse por interno.",-12.1223895,-77.02663059999999,"Alquilo Departamento Amoblado de 1 Habitación en Miraflores | Amplio y moderno, ideal para quienes buscan un hogar elegante, funcional y listo para disfrutar desde el primer día. La propiedad cuenta con una excelente distribución y ambientes generosos, destacando su diseño contemporáneo. Distribución y características. - Amplia habitación principal, diseñada para ofrecer máximo confort con gran clóset, baño incorporado y Balcón con vista externa, que aporta iluminación y amplitud al ambiente. Este lindo espacio amoblado para tomar el té o disfrutar de un momento de relax, aprovechando agradablemente el área. - Sala y comedor integrados, con mobiliario moderno y actual con vista interna. - Cocina abierta estilo americano, perfectamente integrada al área social. - 2 baños en total. - Habitacion con balcon vista externa, Completamente amoblado y equipado, con muebles de diseño moderno y una decoración sobria y actual, Baño incorporado. - Cochera incluida. Una ubicación privilegiada en Miraflores. Disfruta de la comodidad de vivir en una zona con excelente conectividad y acceso a todo lo que necesitas para tu día a día. El departamento se encuentra rodeado de una amplia oferta de restaurantes, cafeterías, supermercados, tiendas, comercios y servicios y a pasos del Parque Kennedy, permitiéndote resolver tus actividades cotidianas a pocos minutos de casa. Ideal para una persona o pareja que valore los espacios amplios, el buen gusto y la comodidad de vivir en Miraflores. Mantenimiento S/330 aprox. Se permite mascota (garantia adicional de S/1000) Alquiler S/3000 contrato mínimo 12 meses, modalidad 2 meses de garantía y 1 mes de adelanto. Interesados Comunicarse por interno.",0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miraflores
151042353,adondevivir,alquiler,https://www.adondevivir.com/propiedades/clasificado/alclapin-loft-de-1-dormitorio-av-arequipa-1492-edificio-con-151042353.html,2026-09-14 20:05:12,Loft de 1 Dormitorio Av Arequipa 1492 Edificio con Areas Comunes,2100.0,PEN,2100.0,66.0,66.0,31.82,Cercado de Lima,Av. Arequipa 1492,1.0,1.0,,,3.0,9.0,200.0,,,,ACACIA CONSULTORES Y ASESORES S.A.C.,"¡Bienvenido a este hermoso loft en edificio con las comodidades de un club! 66 m2, piso 3 con ascensor. Primer nivel: Amplia sala comedor con balcón. Grandes ventanales hasta el segundo piso. Cocina en concepto abierto con encimera de dos hornillas, horno y campana extractora. Segundo nivel: Dormitorio grande e iluminado. Walk-in closet. Baño completo. El edificio cuenta con dos salas de lavandería con lavadoras y secadoras; patio interno con área de parrilla, piscina, sala de lectura, salón de juegos para niños, salón de usos múltiples, dos ascensores y seguridad 24 horas. Mantenimiento S/ 240 (incluye consumo de agua) Este departamento es privilegiado pues se encuentra en la Avenida Arequipa 1492, a pocas cuadras del Hospital Rebagliati, supermercados, bancos, con fácil acceso a todos los distritos. Ideal para una pareja, ejecutivos, profesionales de la salud o personas que requieran vivir en un lugar céntrico y estratégico para realizar sus actividades",-12.0794652,-77.0354753,"Loft de 1 Dormitorio Av Arequipa 1492 Edificio con Areas Comunes | ¡Bienvenido a este hermoso loft en edificio con las comodidades de un club! 66 m2, piso 3 con ascensor. Primer nivel: Amplia sala comedor con balcón. Grandes ventanales hasta el segundo piso. Cocina en concepto abierto con encimera de dos hornillas, horno y campana extractora. Segundo nivel: Dormitorio grande e iluminado. Walk-in closet. Baño completo. El edificio cuenta con dos salas de lavandería con lavadoras y secadoras; patio interno con área de parrilla, piscina, sala de lectura, salón de juegos para niños, salón de usos múltiples, dos ascensores y seguridad 24 horas. Mantenimiento S/ 240 (incluye consumo de agua) Este departamento es privilegiado pues se encuentra en la Avenida Arequipa 1492, a pocas cuadras del Hospital Rebagliati, supermercados, bancos, con fácil acceso a todos los distritos. Ideal para una pareja, ejecutivos, profesionales de la salud o personas que requieran vivir en un lugar céntrico y estratégico para realizar sus actividades",1,1,0,1,0,,0,0,1,0,1,1,1,0,0,0,1,0,0,Lima
151016601,adondevivir,alquiler,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-con-vista-al-151016601.html,2026-09-14 20:05:12,Alquiler de Departamento en Miraflores con Vista Al Mar,9520.0,PEN,9520.0,179.0,179.0,53.18,Miraflores,Malecon DE LA Marina,3.0,2.0,1.0,2.0,,12.0,700.0,,,,INMOBILIARIA PUGA,"Descubra el lujo y confort en este exclusivo departamento ubicado en el prestigioso Malecón de la Marina, Miraflores. Con una superficie total de 179. 30 m², este moderno departamento en el sexto piso ofrece una experiencia de vida incomparable con vistas panorámicas al mar y acabados de primera calidad. Al ingresar, se encontrará con una amplia sala y comedor, ideal para reunir a familiares y amigos en un ambiente acogedor y elegante. La cocina cerrada está equipada con todo lo necesario para los amantes de la gastronomía. Además, cuenta con una lavandería y un cuarto de servicio con baño, brindando la máxima funcionalidad. El departamento dispone de tres dormitorios, incluyendo una sala de estar adicional que ofrece espacio extra para relajarse o trabajar. El balcón terraza ofrece el lugar perfecto para disfrutar de espectaculares vistas al océano, mientras disfruta de la brisa marina. Entre las excepcionales amenidades del edificio destacan una piscina climatizada y un gimnasio totalmente equipado, diseñados para promover un estilo de vida saludable. Además, cuenta con seguridad 24 horas, video cámaras, y recepción, garantizando su tranquilidad y bienestar. Este inmueble incluye dos cocheras cubiertas y un depósito, ofreciendo espacio adicional para almacenamiento. La cuota de mantenimiento es de 700 soles incluye el agua, lo que asegura el excelente estado de las áreas comunes. Ubicado en una de las zonas más codiciadas de Lima, este departamento es perfecto para quienes buscan un hogar con lujo, comodidad y una ubicación privilegiada. Vivir en el Malecón de la Marina significa estar cerca de lo mejor que Miraflores tiene para ofrecer, desde restaurantes de clase mundial hasta tiendas exclusivas y parques recreativos. No pierda la oportunidad de hacer suyo este extraordinario departamento con vista al mar. ¡Contáctenos hoy mismo para agendar una visita! pj-<span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>-mvcs",-12.1117987,-77.0509422,"Alquiler de Departamento en Miraflores con Vista Al Mar | Descubra el lujo y confort en este exclusivo departamento ubicado en el prestigioso Malecón de la Marina, Miraflores. Con una superficie total de 179. 30 m², este moderno departamento en el sexto piso ofrece una experiencia de vida incomparable con vistas panorámicas al mar y acabados de primera calidad. Al ingresar, se encontrará con una amplia sala y comedor, ideal para reunir a familiares y amigos en un ambiente acogedor y elegante. La cocina cerrada está equipada con todo lo necesario para los amantes de la gastronomía. Además, cuenta con una lavandería y un cuarto de servicio con baño, brindando la máxima funcionalidad. El departamento dispone de tres dormitorios, incluyendo una sala de estar adicional que ofrece espacio extra para relajarse o trabajar. El balcón terraza ofrece el lugar perfecto para disfrutar de espectaculares vistas al océano, mientras disfruta de la brisa marina. Entre las excepcionales amenidades del edificio destacan una piscina climatizada y un gimnasio totalmente equipado, diseñados para promover un estilo de vida saludable. Además, cuenta con seguridad 24 horas, video cámaras, y recepción, garantizando su tranquilidad y bienestar. Este inmueble incluye dos cocheras cubiertas y un depósito, ofreciendo espacio adicional para almacenamiento. La cuota de mantenimiento es de 700 soles incluye el agua, lo que asegura el excelente estado de las áreas comunes. Ubicado en una de las zonas más codiciadas de Lima, este departamento es perfecto para quienes buscan un hogar con lujo, comodidad y una ubicación privilegiada. Vivir en el Malecón de la Marina significa estar cerca de lo mejor que Miraflores tiene para ofrecer, desde restaurantes de clase mundial hasta tiendas exclusivas y parques recreativos. No pierda la oportunidad de hacer suyo este extraordinario departamento con vista al mar. ¡Contáctenos hoy mismo para agendar una visita! pj-<span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>-mvcs",0,1,1,1,1,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,Miraflores
